"x","y","u"
4.3,7.1,113.470747
4.3,7.2,113.45678
4.3,7.3,113.442554
4.3,7.4,113.428162
4.3,7.5,113.413686
4.3,7.6,113.399202
4.3,7.7,113.384776
4.3,7.8,113.370467
4.3,7.9,113.356326
4.3,8,113.342399
4.3,8.1,113.328725
4.3,8.2,113.315338
4.3,8.3,113.302264
4.3,8.4,113.289528
4.3,8.5,113.277149
4.3,8.6,113.265141
4.3,8.7,113.253517
4.3,8.8,113.242284
4.3,8.9,113.231447
4.3,9,113.221009
4.3,9.1,113.210971
4.3,9.2,113.201332
4.3,9.3,113.192087
4.3,9.4,113.183231
4.3,9.5,113.17476
4.3,9.6,113.166664
4.3,9.7,113.158936
4.3,9.8,113.151568
4.3,9.9,113.144548
4.3,10,113.137867
4.4,4.5,112.390053
4.4,4.6,112.453038
4.4,4.7,112.50972
4.4,4.8,112.560421
4.4,4.9,112.60546
4.4,5,112.645155
4.4,5.1,112.679821
4.4,5.2,112.709769
4.4,5.3,112.735304
4.4,5.4,112.756725
4.4,5.5,112.774325
4.4,5.6,112.788388
4.4,5.7,112.799189
4.4,5.8,112.806993
4.4,5.9,112.812057
4.4,6,112.814626
4.4,6.1,112.814933
4.4,6.2,112.813202
4.4,6.3,112.809644
4.4,6.4,112.804459
4.4,6.5,112.797835
4.4,6.6,112.78995
4.4,6.7,112.780968
4.4,6.8,112.771044
4.4,6.9,112.760321
4.4,7,112.748931
4.4,7.1,112.736996
4.4,7.2,112.724629
4.4,7.3,112.71193
4.4,7.4,112.698994
4.4,7.5,112.685905
4.4,7.6,112.672738
4.4,7.7,112.659562
4.4,7.8,112.646436
4.4,7.9,112.633416
4.4,8,112.620548
4.4,8.1,112.607873
4.4,8.2,112.595427
4.4,8.3,112.583241
4.4,8.4,112.571339
4.4,8.5,112.559743
4.4,8.6,112.548471
4.4,8.7,112.537537
4.4,8.8,112.52695
4.4,8.9,112.516719
4.4,9,112.506848
4.4,9.1,112.49734
4.4,9.2,112.488196
4.4,9.3,112.479413
4.4,9.4,112.470989
4.4,9.5,112.46292
4.4,9.6,112.455199
4.4,9.7,112.447821
4.4,9.8,112.440778
4.4,9.9,112.434061
4.4,10,112.427662
4.5,4.6,111.704053
4.5,4.7,111.761353
4.5,4.8,111.812926
4.5,4.9,111.859062
4.5,5,111.90005
4.5,5.1,111.936181
4.5,5.2,111.96774
4.5,5.3,111.995008
4.5,5.4,112.018264
4.5,5.5,112.037779
4.5,5.6,112.053819
4.5,5.7,112.066641
4.5,5.8,112.076496
4.5,5.9,112.083625
4.5,6,112.08826
4.5,6.1,112.090625
4.5,6.2,112.090931
4.5,6.3,112.089381
4.5,6.4,112.086168
4.5,6.5,112.081474
4.5,6.6,112.075469
4.5,6.7,112.068314
4.5,6.8,112.06016
4.5,6.9,112.051148
4.5,7,112.041406
4.5,7.1,112.031056
4.5,7.2,112.020208
4.5,7.3,112.008965
4.5,7.4,111.997419
4.5,7.5,111.985655
4.5,7.6,111.97375
4.5,7.7,111.961773
4.5,7.8,111.949786
4.5,7.9,111.937844
4.5,8,111.925996
4.5,8.1,111.914285
4.5,8.2,111.902749
4.5,8.3,111.89142
4.5,8.4,111.880326
4.5,8.5,111.86949
4.5,8.6,111.858932
4.5,8.7,111.848668
4.5,8.8,111.83871
4.5,8.9,111.829068
4.5,9,111.819749
4.5,9.1,111.810758
4.5,9.2,111.802096
4.5,9.3,111.793764
4.5,9.4,111.785762
4.5,9.5,111.778086
4.5,9.6,111.770732
4.5,9.7,111.763696
4.5,9.8,111.756971
4.5,9.9,111.750551
4.5,10,111.744428
4.6,4.7,111.045621
4.6,4.8,111.097753
4.6,4.9,111.144679
4.6,5,111.186663
4.6,5.1,111.223968
4.6,5.2,111.256857
4.6,5.3,111.285588
4.6,5.4,111.310419
4.6,5.5,111.331601
4.6,5.6,111.34938
4.6,5.7,111.363999
4.6,5.8,111.375691
4.6,5.9,111.384684
4.6,6,111.391196
4.6,6.1,111.395439
4.6,6.2,111.397615
4.6,6.3,111.397918
4.6,6.4,111.396531
4.6,6.5,111.39363
4.6,6.6,111.389379
4.6,6.7,111.383935
4.6,6.8,111.377444
4.6,6.9,111.370041
4.6,7,111.361856
4.6,7.1,111.353005
4.6,7.2,111.3436
4.6,7.3,111.33374
4.6,7.4,111.323518
4.6,7.5,111.313019
4.6,7.6,111.302321
4.6,7.7,111.291493
4.6,7.8,111.280597
4.6,7.9,111.269691
4.6,8,111.258825
4.6,8.1,111.248043
4.6,8.2,111.237385
4.6,8.3,111.226884
4.6,8.4,111.216572
4.6,8.5,111.206472
4.6,8.6,111.196606
4.6,8.7,111.186992
4.6,8.8,111.177645
4.6,8.9,111.168576
4.6,9,111.159794
4.6,9.1,111.151305
4.6,9.2,111.143114
4.6,9.3,111.135222
4.6,9.4,111.127631
4.6,9.5,111.120339
4.6,9.6,111.113344
4.6,9.7,111.106642
4.6,9.8,111.100229
4.6,9.9,111.094099
4.6,10,111.088247
4.7,4.8,110.414629
4.7,4.9,110.462062
4.7,5,110.504763
4.7,5.1,110.542972
4.7,5.2,110.576926
4.7,5.3,110.606866
4.7,5.4,110.633025
4.7,5.5,110.655637
4.7,5.6,110.674931
4.7,5.7,110.691131
4.7,5.8,110.704455
4.7,5.9,110.715117
4.7,6,110.723323
4.7,6.1,110.729272
4.7,6.2,110.733156
4.7,6.3,110.735159
4.7,6.4,110.735457
4.7,6.5,110.734217
4.7,6.6,110.731597
4.7,6.7,110.727749
4.7,6.8,110.722813
4.7,6.9,110.716922
4.7,7,110.710202
4.7,7.1,110.702767
4.7,7.2,110.694726
4.7,7.3,110.686179
4.7,7.4,110.677216
4.7,7.5,110.667922
4.7,7.6,110.658376
4.7,7.7,110.648646
4.7,7.8,110.638796
4.7,7.9,110.628884
4.7,8,110.618961
4.7,8.1,110.609073
4.7,8.2,110.599261
4.7,8.3,110.58956
4.7,8.4,110.580002
4.7,8.5,110.570614
4.7,8.6,110.561418
4.7,8.7,110.552435
4.7,8.8,110.54368
4.7,8.9,110.535168
4.7,9,110.526908
4.7,9.1,110.518908
4.7,9.2,110.511175
4.7,9.3,110.503713
4.7,9.4,110.496523
4.7,9.5,110.489605
4.7,9.6,110.48296
4.7,9.7,110.476585
4.7,9.8,110.470477
4.7,9.9,110.464631
4.7,10,110.459044
4.8,4.9,109.810819
4.8,5,109.85398
4.8,5.1,109.892839
4.8,5.2,109.927613
4.8,5.3,109.958521
4.8,5.4,109.985777
4.8,5.5,110.009596
4.8,5.6,110.030189
4.8,5.7,110.047764
4.8,5.8,110.062525
4.8,5.9,110.074671
4.8,6,110.084394
4.8,6.1,110.091883
4.8,6.2,110.097318
4.8,6.3,110.100874
4.8,6.4,110.102717
4.8,6.5,110.103009
4.8,6.6,110.1019
4.8,6.7,110.099534
4.8,6.8,110.09605
4.8,6.9,110.091575
4.8,7,110.08623
4.8,7.1,110.080128
4.8,7.2,110.073376
4.8,7.3,110.066069
4.8,7.4,110.058301
4.8,7.5,110.050153
4.8,7.6,110.041704
4.8,7.7,110.033022
4.8,7.8,110.024172
4.8,7.9,110.015212
4.8,8,110.006194
4.8,8.1,109.997166
4.8,8.2,109.988167
4.8,8.3,109.979237
4.8,8.4,109.970407
4.8,8.5,109.961706
4.8,8.6,109.953159
4.8,8.7,109.944786
4.8,8.8,109.936606
4.8,8.9,109.928633
4.8,9,109.92088
4.8,9.1,109.913356
4.8,9.2,109.906069
4.8,9.3,109.899025
4.8,9.4,109.892225
4.8,9.5,109.885674
4.8,9.6,109.879371
4.8,9.7,109.873315
4.8,9.8,109.867504
4.8,9.9,109.861937
4.8,10,109.856608
4.9,5,109.23382
4.9,5.1,109.273096
4.9,5.2,109.30846
4.9,5.3,109.340111
4.9,5.4,109.368246
4.9,5.5,109.393061
4.9,5.6,109.414751
4.9,5.7,109.433507
4.9,5.8,109.449517
4.9,5.9,109.462968
4.9,6,109.47404
4.9,6.1,109.482908
4.9,6.2,109.489743
4.9,6.3,109.494709
4.9,6.4,109.497964
4.9,6.5,109.499661
4.9,6.6,109.499945
4.9,6.7,109.498953
4.9,6.8,109.496818
4.9,6.9,109.493663
4.9,7,109.489605
4.9,7.1,109.484755
4.9,7.2,109.479215
4.9,7.3,109.473081
4.9,7.4,109.466443
4.9,7.5,109.459382
4.9,7.6,109.451975
4.9,7.7,109.444292
4.9,7.8,109.436397
4.9,7.9,109.428347
4.9,8,109.420196
4.9,8.1,109.411991
4.9,8.2,109.403776
4.9,8.3,109.395587
4.9,8.4,109.387458
4.9,8.5,109.379421
4.9,8.6,109.371499
4.9,8.7,109.363717
4.9,8.8,109.356093
4.9,8.9,109.348644
4.9,9,109.341383
4.9,9.1,109.334321
4.9,9.2,109.327468
4.9,9.3,109.320829
4.9,9.4,109.314411
4.9,9.5,109.308216
4.9,9.6,109.302246
4.9,9.7,109.296501
4.9,9.8,109.290982
4.9,9.9,109.285686
4.9,10,109.280611
5,5.1,108.683161
5,5.2,108.718904
5,5.3,108.75109
5,5.4,108.779901
5,5.5,108.805514
5,5.6,108.828108
5,5.7,108.847859
5,5.8,108.864943
5,5.9,108.879529
5,6,108.891787
5,6.1,108.901881
5,6.2,108.909969
5,6.3,108.916207
5,6.4,108.920745
5,6.5,108.923725
5,6.6,108.925287
5,6.7,108.925562
5,6.8,108.924676
5,6.9,108.922749
5,7,108.919892
5,7.1,108.916213
5,7.2,108.911812
5,7.3,108.906782
5,7.4,108.90121
5,7.5,108.895177
5,7.6,108.88876
5,7.7,108.882026
5,7.8,108.875039
5,7.9,108.867859
5,8,108.860536
5,8.1,108.853121
5,8.2,108.845655
5,8.3,108.838179
5,8.4,108.830726
5,8.5,108.823327
5,8.6,108.81601
5,8.7,108.808799
5,8.8,108.801713
5,8.9,108.79477
5,9,108.787986
5,9.1,108.781373
5,9.2,108.77494
5,9.3,108.768697
5,9.4,108.762649
5,9.5,108.756801
5,9.6,108.751155
5,9.7,108.745715
5,9.8,108.740479
5,9.9,108.735449
5,10,108.730621
5.1,5.2,108.158291
5.1,5.3,108.19082
5.1,5.4,108.220117
5.1,5.5,108.246343
5.1,5.6,108.269662
5.1,5.7,108.290235
5.1,5.8,108.308223
5.1,5.9,108.323784
5.1,6,108.337074
5.1,6.1,108.348245
5.1,6.2,108.357448
5.1,6.3,108.364825
5.1,6.4,108.370519
5.1,6.5,108.374666
5.1,6.6,108.377395
5.1,6.7,108.378832
5.1,6.8,108.379098
5.1,6.9,108.378307
5.1,7,108.376567
5.1,7.1,108.37398
5.1,7.2,108.370644
5.1,7.3,108.36665
5.1,7.4,108.362082
5.1,7.5,108.357021
5.1,7.6,108.351539
5.1,7.7,108.345706
5.1,7.8,108.339583
5.1,7.9,108.33323
5.1,8,108.326699
5.1,8.1,108.320038
5.1,8.2,108.313291
5.1,8.3,108.306498
5.1,8.4,108.299694
5.1,8.5,108.29291
5.1,8.6,108.286175
5.1,8.7,108.279514
5.1,8.8,108.272948
5.1,8.9,108.266496
5.1,9,108.260173
5.1,9.1,108.253994
5.1,9.2,108.24797
5.1,9.3,108.242111
5.1,9.4,108.236423
5.1,9.5,108.230912
5.1,9.6,108.225583
5.1,9.7,108.220439
5.1,9.8,108.215481
5.1,9.9,108.210709
5.1,10,108.206123
5.2,5.3,107.658588
5.2,5.4,107.688195
5.2,5.5,107.714862
5.2,5.6,107.738738
5.2,5.7,107.759969
5.2,5.8,107.778704
5.2,5.9,107.795087
5.2,6,107.809262
5.2,6.1,107.821371
5.2,6.2,107.831554
5.2,6.3,107.839944
5.2,6.4,107.846674
5.2,6.5,107.851872
5.2,6.6,107.855661
5.2,6.7,107.85816
5.2,6.8,107.859483
5.2,6.9,107.859739
5.2,7,107.859032
5.2,7.1,107.857461
5.2,7.2,107.855119
5.2,7.3,107.852095
5.2,7.4,107.84847
5.2,7.5,107.844322
5.2,7.6,107.839724
5.2,7.7,107.834742
5.2,7.8,107.829439
5.2,7.9,107.823873
5.2,8,107.818095
5.2,8.1,107.812154
5.2,8.2,107.806094
5.2,8.3,107.799956
5.2,8.4,107.793774
5.2,8.5,107.787581
5.2,8.6,107.781407
5.2,8.7,107.775276
5.2,8.8,107.769211
5.2,8.9,107.763232
5.2,9,107.757356
5.2,9.1,107.751598
5.2,9.2,107.74597
5.2,9.3,107.740483
5.2,9.4,107.735145
5.2,9.5,107.729962
5.2,9.6,107.724941
5.2,9.7,107.720085
5.2,9.8,107.715397
5.2,9.9,107.710878
5.2,10,107.706528
5.3,5.4,107.183375
5.3,5.5,107.210324
5.3,5.6,107.2346
5.3,5.7,107.256337
5.3,5.8,107.275669
5.3,5.9,107.29273
5.3,6,107.307652
5.3,6.1,107.320566
5.3,6.2,107.331601
5.3,6.3,107.340882
5.3,6.4,107.348532
5.3,6.5,107.354672
5.3,6.6,107.359417
5.3,6.7,107.36288
5.3,6.8,107.365168
5.3,6.9,107.366386
5.3,7,107.366632
5.3,7.1,107.366001
5.3,7.2,107.364583
5.3,7.3,107.362463
5.3,7.4,107.35972
5.3,7.5,107.35643
5.3,7.6,107.352663
5.3,7.7,107.348486
5.3,7.8,107.343958
5.3,7.9,107.339138
5.3,8,107.334076
5.3,8.1,107.328821
5.3,8.2,107.323417
5.3,8.3,107.317904
5.3,8.4,107.312318
5.3,8.5,107.306693
5.3,8.6,107.301056
5.3,8.7,107.295436
5.3,8.8,107.289854
5.3,8.9,107.284332
5.3,9,107.278887
5.3,9.1,107.273536
5.3,9.2,107.268292
5.3,9.3,107.263166
5.3,9.4,107.258167
5.3,9.5,107.253303
5.3,9.6,107.248581
5.3,9.7,107.244006
5.3,9.8,107.23958
5.3,9.9,107.235307
5.3,10,107.231188
5.4,5.5,106.731929
5.4,5.6,106.75646
5.4,5.7,106.778561
5.4,5.8,106.798352
5.4,5.9,106.815956
5.4,6,106.831495
5.4,6.1,106.845087
5.4,6.2,106.856853
5.4,6.3,106.866908
5.4,6.4,106.875369
5.4,6.5,106.882345
5.4,6.6,106.887946
5.4,6.7,106.892278
5.4,6.8,106.895443
5.4,6.9,106.897539
5.4,7,106.898659
5.4,7.1,106.898895
5.4,7.2,106.898333
5.4,7.3,106.897053
5.4,7.4,106.895133
5.4,7.5,106.892645
5.4,7.6,106.889659
5.4,7.7,106.886239
5.4,7.8,106.882443
5.4,7.9,106.878328
5.4,8,106.873946
5.4,8.1,106.869343
5.4,8.2,106.864564
5.4,8.3,106.859648
5.4,8.4,106.854632
5.4,8.5,106.849549
5.4,8.6,106.844429
5.4,8.7,106.839298
5.4,8.8,106.834181
5.4,8.9,106.8291
5.4,9,106.824071
5.4,9.1,106.819113
5.4,9.2,106.81424
5.4,9.3,106.809463
5.4,9.4,106.804793
5.4,9.5,106.800239
5.4,9.6,106.795807
5.4,9.7,106.791505
5.4,9.8,106.787335
5.4,9.9,106.783302
5.4,10,106.779407
5.5,5.6,106.303492
5.5,5.7,106.325824
5.5,5.8,106.345946
5.5,5.9,106.363967
5.5,6,106.379998
5.5,6.1,106.394151
5.5,6.2,106.406533
5.5,6.3,106.417253
5.5,6.4,106.426417
5.5,6.5,106.43413
5.5,6.6,106.440492
5.5,6.7,106.445602
5.5,6.8,106.449558
5.5,6.9,106.45245
5.5,7,106.454369
5.5,7.1,106.455401
5.5,7.2,106.455627
5.5,7.3,106.455125
5.5,7.4,106.453969
5.5,7.5,106.452231
5.5,7.6,106.449975
5.5,7.7,106.447265
5.5,7.8,106.444158
5.5,7.9,106.44071
5.5,8,106.43697
5.5,8.1,106.432985
5.5,8.2,106.428799
5.5,8.3,106.424452
5.5,8.4,106.41998
5.5,8.5,106.415416
5.5,8.6,106.41079
5.5,8.7,106.40613
5.5,8.8,106.40146
5.5,8.9,106.396802
5.5,9,106.392174
5.5,9.1,106.387596
5.5,9.2,106.38308
5.5,9.3,106.378641
5.5,9.4,106.37429
5.5,9.5,106.370036
5.5,9.6,106.365886
5.5,9.7,106.361848
5.5,9.8,106.357928
5.5,9.9,106.354127
5.5,10,106.350451
5.6,5.7,105.897279
5.6,5.8,105.917611
5.6,5.9,105.935932
5.6,6,105.952342
5.6,6.1,105.966943
5.6,6.2,105.979834
5.6,6.3,105.991114
5.6,6.4,106.000883
5.6,6.5,106.009235
5.6,6.6,106.016266
5.6,6.7,106.022069
5.6,6.8,106.026732
5.6,6.9,106.030343
5.6,7,106.032987
5.6,7.1,106.034745
5.6,7.2,106.035694
5.6,7.3,106.03591
5.6,7.4,106.035462
5.6,7.5,106.03442
5.6,7.6,106.032845
5.6,7.7,106.0308
5.6,7.8,106.02834
5.6,7.9,106.025518
5.6,8,106.022384
5.6,8.1,106.018985
5.6,8.2,106.015362
5.6,8.3,106.011555
5.6,8.4,106.007601
5.6,8.5,106.003532
5.6,8.6,105.999379
5.6,8.7,105.995169
5.6,8.8,105.990927
5.6,8.9,105.986676
5.6,9,105.982435
5.6,9.1,105.978221
5.6,9.2,105.974051
5.6,9.3,105.969939
5.6,9.4,105.965895
5.6,9.5,105.961931
5.6,9.6,105.958055
5.6,9.7,105.954275
5.6,9.8,105.950595
5.6,9.9,105.947022
5.6,10,105.943558
5.7,5.8,105.512488
5.7,5.9,105.531
5.7,6,105.547683
5.7,6.1,105.562627
5.7,6.2,105.575926
5.7,6.3,105.587669
5.7,6.4,105.597946
5.7,6.5,105.606848
5.7,6.6,105.614461
5.7,6.7,105.620872
5.7,6.8,105.626164
5.7,6.9,105.630419
5.7,7,105.633717
5.7,7.1,105.636134
5.7,7.2,105.637744
5.7,7.3,105.638617
5.7,7.4,105.638823
5.7,7.5,105.638424
5.7,7.6,105.637483
5.7,7.7,105.636057
5.7,7.8,105.634202
5.7,7.9,105.631969
5.7,8,105.629406
5.7,8.1,105.626558
5.7,8.2,105.623468
5.7,8.3,105.620174
5.7,8.4,105.616712
5.7,8.5,105.613115
5.7,8.6,105.609412
5.7,8.7,105.605633
5.7,8.8,105.601801
5.7,8.9,105.59794
5.7,9,105.59407
5.7,9.1,105.590208
5.7,9.2,105.586371
5.7,9.3,105.582573
5.7,9.4,105.578827
5.7,9.5,105.575144
5.7,9.6,105.571533
5.7,9.7,105.568001
5.7,9.8,105.564556
5.7,9.9,105.561203
5.7,10,105.557946
5.8,5.9,105.148305
5.8,6,105.165161
5.8,6.1,105.180353
5.8,6.2,105.193964
5.8,6.3,105.206077
5.8,6.4,105.216775
5.8,6.5,105.226139
5.8,6.6,105.234252
5.8,6.7,105.241191
5.8,6.8,105.247037
5.8,6.9,105.251864
5.8,7,105.255747
5.8,7.1,105.258759
5.8,7.2,105.260968
5.8,7.3,105.262443
5.8,7.4,105.263247
5.8,7.5,105.263442
5.8,7.6,105.263087
5.8,7.7,105.262237
5.8,7.8,105.260947
5.8,7.9,105.259264
5.8,8,105.257237
5.8,8.1,105.254909
5.8,8.2,105.252321
5.8,8.3,105.249512
5.8,8.4,105.246516
5.8,8.5,105.243367
5.8,8.6,105.240095
5.8,8.7,105.236726
5.8,8.8,105.233287
5.8,8.9,105.229799
5.8,9,105.226284
5.8,9.1,105.22276
5.8,9.2,105.219243
5.8,9.3,105.215749
5.8,9.4,105.21229
5.8,9.5,105.208878
5.8,9.6,105.205523
5.8,9.7,105.202232
5.8,9.8,105.199014
5.8,9.9,105.195875
5.8,10,105.192819
5.9,6,104.803911
5.9,6.1,104.81926
5.9,6.2,104.833096
5.9,6.3,104.845493
5.9,6.4,104.856527
5.9,6.5,104.866273
5.9,6.6,104.874806
5.9,6.7,104.8822
5.9,6.8,104.888526
5.9,6.9,104.893857
5.9,7,104.89826
5.9,7.1,104.901804
5.9,7.2,104.904554
5.9,7.3,104.906574
5.9,7.4,104.907925
5.9,7.5,104.908665
5.9,7.6,104.90885
5.9,7.7,104.908534
5.9,7.8,104.907768
5.9,7.9,104.906599
5.9,8,104.905073
5.9,8.1,104.903232
5.9,8.2,104.901118
5.9,8.3,104.898766
5.9,8.4,104.896212
5.9,8.5,104.893488
5.9,8.6,104.890623
5.9,8.7,104.887646
5.9,8.8,104.88458
5.9,8.9,104.88145
5.9,9,104.878275
5.9,9.1,104.875075
5.9,9.2,104.871866
5.9,9.3,104.868664
5.9,9.4,104.865482
5.9,9.5,104.862331
5.9,9.6,104.859223
5.9,9.7,104.856166
5.9,9.8,104.853168
5.9,9.9,104.850235
5.9,10,104.847374
6,6.1,104.478487
6,6.2,104.492465
6,6.3,104.505066
6,6.4,104.516358
6,6.5,104.52641
6,6.6,104.535291
6,6.7,104.543067
6,6.8,104.549806
6,6.9,104.555573
6,7,104.560434
6,7.1,104.564451
6,7.2,104.567686
6,7.3,104.570198
6,7.4,104.572045
6,7.5,104.573282
6,7.6,104.573963
6,7.7,104.574139
6,7.8,104.573857
6,7.9,104.573166
6,8,104.572107
6,8.1,104.570723
6,8.2,104.569052
6,8.3,104.567131
6,8.4,104.564994
6,8.5,104.562672
6,8.6,104.560194
6,8.7,104.557588
6,8.8,104.554879
6,8.9,104.55209
6,9,104.54924
6,9.1,104.54635
6,9.2,104.543437
6,9.3,104.540515
6,9.4,104.537599
6,9.5,104.5347
6,9.6,104.53183
6,9.7,104.528998
6,9.8,104.526213
6,9.9,104.523481
6,10,104.520808
6.1,6.2,104.171219
6.1,6.3,104.18395
6.1,6.4,104.195427
6.1,6.5,104.205714
6.1,6.6,104.214872
6.1,6.7,104.222964
6.1,6.8,104.230051
6.1,6.9,104.236193
6.1,7,104.241452
6.1,7.1,104.245885
6.1,7.2,104.24955
6.1,7.3,104.252503
6.1,7.4,104.254797
6.1,7.5,104.256486
6.1,7.6,104.257619
6.1,7.7,104.258246
6.1,7.8,104.258412
6.1,7.9,104.258162
6.1,8,104.257538
6.1,8.1,104.256579
6.1,8.2,104.255323
6.1,8.3,104.253806
6.1,8.4,104.252061
6.1,8.5,104.250118
6.1,8.6,104.248007
6.1,8.7,104.245754
6.1,8.8,104.243383
6.1,8.9,104.240918
6.1,9,104.238379
6.1,9.1,104.235786
6.1,9.2,104.233155
6.1,9.3,104.230502
6.1,9.4,104.227841
6.1,9.5,104.225185
6.1,9.6,104.222545
6.1,9.7,104.21993
6.1,9.8,104.21735
6.1,9.9,104.214812
6.1,10,104.212322
6.2,6.3,103.881303
6.2,6.4,103.892898
6.2,6.5,103.903353
6.2,6.6,103.912725
6.2,6.7,103.921069
6.2,6.8,103.928443
6.2,6.9,103.934902
6.2,7,103.940502
6.2,7.1,103.945296
6.2,7.2,103.94934
6.2,7.3,103.952684
6.2,7.4,103.955379
6.2,7.5,103.957475
6.2,7.6,103.959019
6.2,7.7,103.960057
6.2,7.8,103.960634
6.2,7.9,103.960791
6.2,8,103.960569
6.2,8.1,103.960005
6.2,8.2,103.959137
6.2,8.3,103.957998
6.2,8.4,103.956621
6.2,8.5,103.955035
6.2,8.6,103.953269
6.2,8.7,103.95135
6.2,8.8,103.9493
6.2,8.9,103.947143
6.2,9,103.9449
6.2,9.1,103.942589
6.2,9.2,103.940229
6.2,9.3,103.937833
6.2,9.4,103.935417
6.2,9.5,103.932994
6.2,9.6,103.930575
6.2,9.7,103.92817
6.2,9.8,103.925788
6.2,9.9,103.923437
6.2,10,103.921124
6.3,6.4,103.607947
6.3,6.5,103.618509
6.3,6.6,103.628033
6.3,6.7,103.636571
6.3,6.8,103.644175
6.3,6.9,103.650895
6.3,7,103.656782
6.3,7.1,103.661887
6.3,7.2,103.66626
6.3,7.3,103.669948
6.3,7.4,103.672999
6.3,7.5,103.675459
6.3,7.6,103.677374
6.3,7.7,103.678786
6.3,7.8,103.679737
6.3,7.9,103.680268
6.3,8,103.680416
6.3,8.1,103.680219
6.3,8.2,103.679711
6.3,8.3,103.678924
6.3,8.4,103.677891
6.3,8.5,103.67664
6.3,8.6,103.6752
6.3,8.7,103.673594
6.3,8.8,103.671849
6.3,8.9,103.669984
6.3,9,103.668022
6.3,9.1,103.665981
6.3,9.2,103.663877
6.3,9.3,103.661728
6.3,9.4,103.659547
6.3,9.5,103.657347
6.3,9.6,103.65514
6.3,9.7,103.652936
6.3,9.8,103.650745
6.3,9.9,103.648575
6.3,10,103.646433
6.4,6.5,103.350374
6.4,6.6,103.359996
6.4,6.7,103.368673
6.4,6.8,103.376453
6.4,6.9,103.383381
6.4,7,103.389506
6.4,7.1,103.394873
6.4,7.2,103.399527
6.4,7.3,103.403515
6.4,7.4,103.406879
6.4,7.5,103.409663
6.4,7.6,103.41191
6.4,7.7,103.413659
6.4,7.8,103.41495
6.4,7.9,103.415822
6.4,8,103.41631
6.4,8.1,103.41645
6.4,8.2,103.416275
6.4,8.3,103.415816
6.4,8.4,103.415104
6.4,8.5,103.414167
6.4,8.6,103.413031
6.4,8.7,103.411722
6.4,8.8,103.410262
6.4,8.9,103.408675
6.4,9,103.406979
6.4,9.1,103.405193
6.4,9.2,103.403335
6.4,9.3,103.401421
6.4,9.4,103.399464
6.4,9.5,103.397478
6.4,9.6,103.395474
6.4,9.7,103.393464
6.4,9.8,103.391456
6.4,9.9,103.38946
6.4,10,103.387483
6.5,6.6,103.107826
6.5,6.7,103.116592
6.5,6.8,103.124498
6.5,6.9,103.131587
6.5,7,103.137901
6.5,7.1,103.143484
6.5,7.2,103.148376
6.5,7.3,103.15262
6.5,7.4,103.156257
6.5,7.5,103.159326
6.5,7.6,103.161867
6.5,7.7,103.163918
6.5,7.8,103.165516
6.5,7.9,103.166697
6.5,8,103.167496
6.5,8.1,103.167945
6.5,8.2,103.168077
6.5,8.3,103.167921
6.5,8.4,103.167508
6.5,8.5,103.166863
6.5,8.6,103.166012
6.5,8.7,103.164981
6.5,8.8,103.163791
6.5,8.9,103.162464
6.5,9,103.16102
6.5,9.1,103.159478
6.5,9.2,103.157853
6.5,9.3,103.156162
6.5,9.4,103.154419
6.5,9.5,103.152637
6.5,9.6,103.150828
6.5,9.7,103.149004
6.5,9.8,103.147172
6.5,9.9,103.145343
6.5,10,103.143525
6.6,6.7,102.879564
6.6,6.8,102.887551
6.6,6.9,102.894755
6.6,7,102.901215
6.6,7.1,102.90697
6.6,7.2,102.912059
6.6,7.3,102.916519
6.6,7.4,102.920389
6.6,7.5,102.923706
6.6,7.6,102.926506
6.6,7.7,102.928825
6.6,7.8,102.930698
6.6,7.9,102.932158
6.6,8,102.933238
6.6,8.1,102.93397
6.6,8.2,102.934384
6.6,8.3,102.934508
6.6,8.4,102.93437
6.6,8.5,102.933996
6.6,8.6,102.933412
6.6,8.7,102.932641
6.6,8.8,102.931704
6.6,8.9,102.930623
6.6,9,102.929417
6.6,9.1,102.928103
6.6,9.2,102.9267
6.6,9.3,102.925221
6.6,9.4,102.923682
6.6,9.5,102.922095
6.6,9.6,102.920472
6.6,9.7,102.918825
6.6,9.8,102.917163
6.6,9.9,102.915495
6.6,10,102.913829
6.7,6.8,102.664871
6.7,6.9,102.672148
6.7,7,102.678713
6.7,7.1,102.684601
6.7,7.2,102.689846
6.7,7.3,102.694485
6.7,7.4,102.698552
6.7,7.5,102.702081
6.7,7.6,102.705107
6.7,7.7,102.707662
6.7,7.8,102.709778
6.7,7.9,102.711489
6.7,8,102.712823
6.7,8.1,102.713811
6.7,8.2,102.714482
6.7,8.3,102.714862
6.7,8.4,102.714979
6.7,8.5,102.714856
6.7,8.6,102.71452
6.7,8.7,102.71399
6.7,8.8,102.71329
6.7,8.9,102.71244
6.7,9,102.711457
6.7,9.1,102.71036
6.7,9.2,102.709166
6.7,9.3,102.707888
6.7,9.4,102.706543
6.7,9.5,102.705141
6.7,9.6,102.703697
6.7,9.7,102.702219
6.7,9.8,102.700719
6.7,9.9,102.699205
6.7,10,102.697685
6.8,6.9,102.463052
6.8,7,102.469683
6.8,7.1,102.475666
6.8,7.2,102.481032
6.8,7.3,102.485814
6.8,7.4,102.490043
6.8,7.5,102.493751
6.8,7.6,102.49697
6.8,7.7,102.49973
6.8,7.8,102.502061
6.8,7.9,102.503993
