"x","y","u","type"
4.1,8.8,114.752993,"Exact"
4.1,8.9,114.740896,"Exact"
4.1,9,114.729281,"Exact"
4.1,9.1,114.718143,"Exact"
4.1,9.2,114.707476,"Exact"
4.1,9.3,114.697273,"Exact"
4.1,9.4,114.687525,"Exact"
4.1,9.5,114.678222,"Exact"
4.1,9.6,114.669351,"Exact"
4.1,9.7,114.660902,"Exact"
4.1,9.8,114.652862,"Exact"
4.1,9.9,114.645218,"Exact"
4.1,10,114.637957,"Exact"
4.2,4.3,113.844488,"Exact"
4.2,4.4,113.920603,"Exact"
4.2,4.5,113.989088,"Exact"
4.2,4.6,114.050331,"Exact"
4.2,4.7,114.104721,"Exact"
4.2,4.8,114.152643,"Exact"
4.2,4.9,114.19448,"Exact"
4.2,5,114.230608,"Exact"
4.2,5.1,114.261398,"Exact"
4.2,5.2,114.287214,"Exact"
4.2,5.3,114.308409,"Exact"
4.2,5.4,114.325328,"Exact"
4.2,5.5,114.338304,"Exact"
4.2,5.6,114.34766,"Exact"
4.2,5.7,114.353705,"Exact"
4.2,5.8,114.356736,"Exact"
4.2,5.9,114.357038,"Exact"
4.2,6,114.354879,"Exact"
4.2,6.1,114.350516,"Exact"
4.2,6.2,114.344191,"Exact"
4.2,6.3,114.336131,"Exact"
4.2,6.4,114.326552,"Exact"
4.2,6.5,114.315652,"Exact"
4.2,6.6,114.303618,"Exact"
4.2,6.7,114.290624,"Exact"
4.2,6.8,114.276829,"Exact"
4.2,6.9,114.26238,"Exact"
4.2,7,114.247412,"Exact"
4.2,7.1,114.23205,"Exact"
4.2,7.2,114.216405,"Exact"
4.2,7.3,114.200579,"Exact"
4.2,7.4,114.184664,"Exact"
4.2,7.5,114.168741,"Exact"
4.2,7.6,114.152884,"Exact"
4.2,7.7,114.137157,"Exact"
4.2,7.8,114.121617,"Exact"
4.2,7.9,114.106314,"Exact"
4.2,8,114.09129,"Exact"
4.2,8.1,114.076582,"Exact"
4.2,8.2,114.062221,"Exact"
4.2,8.3,114.048231,"Exact"
4.2,8.4,114.034635,"Exact"
4.2,8.5,114.021448,"Exact"
4.2,8.6,114.008683,"Exact"
4.2,8.7,113.996349,"Exact"
4.2,8.8,113.984451,"Exact"
4.2,8.9,113.972992,"Exact"
4.2,9,113.961973,"Exact"
4.2,9.1,113.951392,"Exact"
4.2,9.2,113.941245,"Exact"
4.2,9.3,113.931526,"Exact"
4.2,9.4,113.92223,"Exact"
4.2,9.5,113.913346,"Exact"
4.2,9.6,113.904868,"Exact"
4.2,9.7,113.896783,"Exact"
4.2,9.8,113.889082,"Exact"
4.2,9.9,113.881753,"Exact"
4.2,10,113.874785,"Exact"
4.3,4.4,113.103596,"Exact"
4.3,4.5,113.172834,"Exact"
4.3,4.6,113.235137,"Exact"
4.3,4.7,113.290858,"Exact"
4.3,4.8,113.340351,"Exact"
4.3,4.9,113.383964,"Exact"
4.3,5,113.422046,"Exact"
4.3,5.1,113.454938,"Exact"
4.3,5.2,113.482977,"Exact"
4.3,5.3,113.506492,"Exact"
4.3,5.4,113.525806,"Exact"
4.3,5.5,113.54123,"Exact"
4.3,5.6,113.553068,"Exact"
4.3,5.7,113.561613,"Exact"
4.3,5.8,113.567146,"Exact"
4.3,5.9,113.569936,"Exact"
4.3,6,113.570242,"Exact"
4.3,6.1,113.568308,"Exact"
4.3,6.2,113.564368,"Exact"
4.3,6.3,113.558642,"Exact"
4.3,6.4,113.551335,"Exact"
4.3,6.5,113.542644,"Exact"
4.3,6.6,113.53275,"Exact"
4.3,6.7,113.521822,"Exact"
4.3,6.8,113.510018,"Exact"
4.3,6.9,113.497483,"Exact"
4.3,7,113.484352,"Exact"
4.3,7.1,113.470747,"Exact"
4.3,7.2,113.45678,"Exact"
4.3,7.3,113.442554,"Exact"
4.3,7.4,113.428162,"Exact"
4.3,7.5,113.413686,"Exact"
4.3,7.6,113.399202,"Exact"
4.3,7.7,113.384776,"Exact"
4.3,7.8,113.370467,"Exact"
4.3,7.9,113.356326,"Exact"
4.3,8,113.342399,"Exact"
4.3,8.1,113.328725,"Exact"
4.3,8.2,113.315338,"Exact"
4.3,8.3,113.302264,"Exact"
4.3,8.4,113.289528,"Exact"
4.3,8.5,113.277149,"Exact"
4.3,8.6,113.265141,"Exact"
4.3,8.7,113.253517,"Exact"
4.3,8.8,113.242284,"Exact"
4.3,8.9,113.231447,"Exact"
4.3,9,113.221009,"Exact"
4.3,9.1,113.210971,"Exact"
4.3,9.2,113.201332,"Exact"
4.3,9.3,113.192087,"Exact"
4.3,9.4,113.183231,"Exact"
4.3,9.5,113.17476,"Exact"
4.3,9.6,113.166664,"Exact"
4.3,9.7,113.158936,"Exact"
4.3,9.8,113.151568,"Exact"
4.3,9.9,113.144548,"Exact"
4.3,10,113.137867,"Exact"
4.4,4.5,112.390053,"Exact"
4.4,4.6,112.453038,"Exact"
4.4,4.7,112.50972,"Exact"
4.4,4.8,112.560421,"Exact"
4.4,4.9,112.60546,"Exact"
4.4,5,112.645155,"Exact"
4.4,5.1,112.679821,"Exact"
4.4,5.2,112.709769,"Exact"
4.4,5.3,112.735304,"Exact"
4.4,5.4,112.756725,"Exact"
4.4,5.5,112.774325,"Exact"
4.4,5.6,112.788388,"Exact"
4.4,5.7,112.799189,"Exact"
4.4,5.8,112.806993,"Exact"
4.4,5.9,112.812057,"Exact"
4.4,6,112.814626,"Exact"
4.4,6.1,112.814933,"Exact"
4.4,6.2,112.813202,"Exact"
4.4,6.3,112.809644,"Exact"
4.4,6.4,112.804459,"Exact"
4.4,6.5,112.797835,"Exact"
4.4,6.6,112.78995,"Exact"
4.4,6.7,112.780968,"Exact"
4.4,6.8,112.771044,"Exact"
4.4,6.9,112.760321,"Exact"
4.4,7,112.748931,"Exact"
4.4,7.1,112.736996,"Exact"
4.4,7.2,112.724629,"Exact"
4.4,7.3,112.71193,"Exact"
4.4,7.4,112.698994,"Exact"
4.4,7.5,112.685905,"Exact"
4.4,7.6,112.672738,"Exact"
4.4,7.7,112.659562,"Exact"
4.4,7.8,112.646436,"Exact"
4.4,7.9,112.633416,"Exact"
4.4,8,112.620548,"Exact"
4.4,8.1,112.607873,"Exact"
4.4,8.2,112.595427,"Exact"
4.4,8.3,112.583241,"Exact"
4.4,8.4,112.571339,"Exact"
4.4,8.5,112.559743,"Exact"
4.4,8.6,112.548471,"Exact"
4.4,8.7,112.537537,"Exact"
4.4,8.8,112.52695,"Exact"
4.4,8.9,112.516719,"Exact"
4.4,9,112.506848,"Exact"
4.4,9.1,112.49734,"Exact"
4.4,9.2,112.488196,"Exact"
4.4,9.3,112.479413,"Exact"
4.4,9.4,112.470989,"Exact"
4.4,9.5,112.46292,"Exact"
4.4,9.6,112.455199,"Exact"
4.4,9.7,112.447821,"Exact"
4.4,9.8,112.440778,"Exact"
4.4,9.9,112.434061,"Exact"
4.4,10,112.427662,"Exact"
4.5,4.6,111.704053,"Exact"
4.5,4.7,111.761353,"Exact"
4.5,4.8,111.812926,"Exact"
4.5,4.9,111.859062,"Exact"
4.5,5,111.90005,"Exact"
4.5,5.1,111.936181,"Exact"
4.5,5.2,111.96774,"Exact"
4.5,5.3,111.995008,"Exact"
4.5,5.4,112.018264,"Exact"
4.5,5.5,112.037779,"Exact"
4.5,5.6,112.053819,"Exact"
4.5,5.7,112.066641,"Exact"
4.5,5.8,112.076496,"Exact"
4.5,5.9,112.083625,"Exact"
4.5,6,112.08826,"Exact"
4.5,6.1,112.090625,"Exact"
4.5,6.2,112.090931,"Exact"
4.5,6.3,112.089381,"Exact"
4.5,6.4,112.086168,"Exact"
4.5,6.5,112.081474,"Exact"
4.5,6.6,112.075469,"Exact"
4.5,6.7,112.068314,"Exact"
4.5,6.8,112.06016,"Exact"
4.5,6.9,112.051148,"Exact"
4.5,7,112.041406,"Exact"
4.5,7.1,112.031056,"Exact"
4.5,7.2,112.020208,"Exact"
4.5,7.3,112.008965,"Exact"
4.5,7.4,111.997419,"Exact"
4.5,7.5,111.985655,"Exact"
4.5,7.6,111.97375,"Exact"
4.5,7.7,111.961773,"Exact"
4.5,7.8,111.949786,"Exact"
4.5,7.9,111.937844,"Exact"
4.5,8,111.925996,"Exact"
4.5,8.1,111.914285,"Exact"
4.5,8.2,111.902749,"Exact"
4.5,8.3,111.89142,"Exact"
4.5,8.4,111.880326,"Exact"
4.5,8.5,111.86949,"Exact"
4.5,8.6,111.858932,"Exact"
4.5,8.7,111.848668,"Exact"
4.5,8.8,111.83871,"Exact"
4.5,8.9,111.829068,"Exact"
4.5,9,111.819749,"Exact"
4.5,9.1,111.810758,"Exact"
4.5,9.2,111.802096,"Exact"
4.5,9.3,111.793764,"Exact"
4.5,9.4,111.785762,"Exact"
4.5,9.5,111.778086,"Exact"
4.5,9.6,111.770732,"Exact"
4.5,9.7,111.763696,"Exact"
4.5,9.8,111.756971,"Exact"
4.5,9.9,111.750551,"Exact"
4.5,10,111.744428,"Exact"
4.6,4.7,111.045621,"Exact"
4.6,4.8,111.097753,"Exact"
4.6,4.9,111.144679,"Exact"
4.6,5,111.186663,"Exact"
4.6,5.1,111.223968,"Exact"
4.6,5.2,111.256857,"Exact"
4.6,5.3,111.285588,"Exact"
4.6,5.4,111.310419,"Exact"
4.6,5.5,111.331601,"Exact"
4.6,5.6,111.34938,"Exact"
4.6,5.7,111.363999,"Exact"
4.6,5.8,111.375691,"Exact"
4.6,5.9,111.384684,"Exact"
4.6,6,111.391196,"Exact"
4.6,6.1,111.395439,"Exact"
4.6,6.2,111.397615,"Exact"
4.6,6.3,111.397918,"Exact"
4.6,6.4,111.396531,"Exact"
4.6,6.5,111.39363,"Exact"
4.6,6.6,111.389379,"Exact"
4.6,6.7,111.383935,"Exact"
4.6,6.8,111.377444,"Exact"
4.6,6.9,111.370041,"Exact"
4.6,7,111.361856,"Exact"
4.6,7.1,111.353005,"Exact"
4.6,7.2,111.3436,"Exact"
4.6,7.3,111.33374,"Exact"
4.6,7.4,111.323518,"Exact"
4.6,7.5,111.313019,"Exact"
4.6,7.6,111.302321,"Exact"
4.6,7.7,111.291493,"Exact"
4.6,7.8,111.280597,"Exact"
4.6,7.9,111.269691,"Exact"
4.6,8,111.258825,"Exact"
4.6,8.1,111.248043,"Exact"
4.6,8.2,111.237385,"Exact"
4.6,8.3,111.226884,"Exact"
4.6,8.4,111.216572,"Exact"
4.6,8.5,111.206472,"Exact"
4.6,8.6,111.196606,"Exact"
4.6,8.7,111.186992,"Exact"
4.6,8.8,111.177645,"Exact"
4.6,8.9,111.168576,"Exact"
4.6,9,111.159794,"Exact"
4.6,9.1,111.151305,"Exact"
4.6,9.2,111.143114,"Exact"
4.6,9.3,111.135222,"Exact"
4.6,9.4,111.127631,"Exact"
4.6,9.5,111.120339,"Exact"
4.6,9.6,111.113344,"Exact"
4.6,9.7,111.106642,"Exact"
4.6,9.8,111.100229,"Exact"
4.6,9.9,111.094099,"Exact"
4.6,10,111.088247,"Exact"
4.7,4.8,110.414629,"Exact"
4.7,4.9,110.462062,"Exact"
4.7,5,110.504763,"Exact"
4.7,5.1,110.542972,"Exact"
4.7,5.2,110.576926,"Exact"
4.7,5.3,110.606866,"Exact"
4.7,5.4,110.633025,"Exact"
4.7,5.5,110.655637,"Exact"
4.7,5.6,110.674931,"Exact"
4.7,5.7,110.691131,"Exact"
4.7,5.8,110.704455,"Exact"
4.7,5.9,110.715117,"Exact"
4.7,6,110.723323,"Exact"
4.7,6.1,110.729272,"Exact"
4.7,6.2,110.733156,"Exact"
4.7,6.3,110.735159,"Exact"
4.7,6.4,110.735457,"Exact"
4.7,6.5,110.734217,"Exact"
4.7,6.6,110.731597,"Exact"
4.7,6.7,110.727749,"Exact"
4.7,6.8,110.722813,"Exact"
4.7,6.9,110.716922,"Exact"
4.7,7,110.710202,"Exact"
4.7,7.1,110.702767,"Exact"
4.7,7.2,110.694726,"Exact"
4.7,7.3,110.686179,"Exact"
4.7,7.4,110.677216,"Exact"
4.7,7.5,110.667922,"Exact"
4.7,7.6,110.658376,"Exact"
4.7,7.7,110.648646,"Exact"
4.7,7.8,110.638796,"Exact"
4.7,7.9,110.628884,"Exact"
4.7,8,110.618961,"Exact"
4.7,8.1,110.609073,"Exact"
4.7,8.2,110.599261,"Exact"
4.7,8.3,110.58956,"Exact"
4.7,8.4,110.580002,"Exact"
4.7,8.5,110.570614,"Exact"
4.7,8.6,110.561418,"Exact"
4.7,8.7,110.552435,"Exact"
4.7,8.8,110.54368,"Exact"
4.7,8.9,110.535168,"Exact"
4.7,9,110.526908,"Exact"
4.7,9.1,110.518908,"Exact"
4.7,9.2,110.511175,"Exact"
4.7,9.3,110.503713,"Exact"
4.7,9.4,110.496523,"Exact"
4.7,9.5,110.489605,"Exact"
4.7,9.6,110.48296,"Exact"
4.7,9.7,110.476585,"Exact"
4.7,9.8,110.470477,"Exact"
4.7,9.9,110.464631,"Exact"
4.7,10,110.459044,"Exact"
4.8,4.9,109.810819,"Exact"
4.8,5,109.85398,"Exact"
4.8,5.1,109.892839,"Exact"
4.8,5.2,109.927613,"Exact"
4.8,5.3,109.958521,"Exact"
4.8,5.4,109.985777,"Exact"
4.8,5.5,110.009596,"Exact"
4.8,5.6,110.030189,"Exact"
4.8,5.7,110.047764,"Exact"
4.8,5.8,110.062525,"Exact"
4.8,5.9,110.074671,"Exact"
4.8,6,110.084394,"Exact"
4.8,6.1,110.091883,"Exact"
4.8,6.2,110.097318,"Exact"
4.8,6.3,110.100874,"Exact"
4.8,6.4,110.102717,"Exact"
4.8,6.5,110.103009,"Exact"
4.8,6.6,110.1019,"Exact"
4.8,6.7,110.099534,"Exact"
4.8,6.8,110.09605,"Exact"
4.8,6.9,110.091575,"Exact"
4.8,7,110.08623,"Exact"
4.8,7.1,110.080128,"Exact"
4.8,7.2,110.073376,"Exact"
4.8,7.3,110.066069,"Exact"
4.8,7.4,110.058301,"Exact"
4.8,7.5,110.050153,"Exact"
4.8,7.6,110.041704,"Exact"
4.8,7.7,110.033022,"Exact"
4.8,7.8,110.024172,"Exact"
4.8,7.9,110.015212,"Exact"
4.8,8,110.006194,"Exact"
4.8,8.1,109.997166,"Exact"
4.8,8.2,109.988167,"Exact"
4.8,8.3,109.979237,"Exact"
4.8,8.4,109.970407,"Exact"
4.8,8.5,109.961706,"Exact"
4.8,8.6,109.953159,"Exact"
4.8,8.7,109.944786,"Exact"
4.8,8.8,109.936606,"Exact"
4.8,8.9,109.928633,"Exact"
4.8,9,109.92088,"Exact"
4.8,9.1,109.913356,"Exact"
4.8,9.2,109.906069,"Exact"
4.8,9.3,109.899025,"Exact"
4.8,9.4,109.892225,"Exact"
4.8,9.5,109.885674,"Exact"
4.8,9.6,109.879371,"Exact"
4.8,9.7,109.873315,"Exact"
4.8,9.8,109.867504,"Exact"
4.8,9.9,109.861937,"Exact"
4.8,10,109.856608,"Exact"
4.9,5,109.23382,"Exact"
4.9,5.1,109.273096,"Exact"
4.9,5.2,109.30846,"Exact"
4.9,5.3,109.340111,"Exact"
4.9,5.4,109.368246,"Exact"
4.9,5.5,109.393061,"Exact"
4.9,5.6,109.414751,"Exact"
4.9,5.7,109.433507,"Exact"
4.9,5.8,109.449517,"Exact"
4.9,5.9,109.462968,"Exact"
4.9,6,109.47404,"Exact"
4.9,6.1,109.482908,"Exact"
4.9,6.2,109.489743,"Exact"
4.9,6.3,109.494709,"Exact"
4.9,6.4,109.497964,"Exact"
4.9,6.5,109.499661,"Exact"
4.9,6.6,109.499945,"Exact"
4.9,6.7,109.498953,"Exact"
4.9,6.8,109.496818,"Exact"
4.9,6.9,109.493663,"Exact"
4.9,7,109.489605,"Exact"
4.9,7.1,109.484755,"Exact"
4.9,7.2,109.479215,"Exact"
4.9,7.3,109.473081,"Exact"
4.9,7.4,109.466443,"Exact"
4.9,7.5,109.459382,"Exact"
4.9,7.6,109.451975,"Exact"
4.9,7.7,109.444292,"Exact"
4.9,7.8,109.436397,"Exact"
4.9,7.9,109.428347,"Exact"
4.9,8,109.420196,"Exact"
4.9,8.1,109.411991,"Exact"
4.9,8.2,109.403776,"Exact"
4.9,8.3,109.395587,"Exact"
4.9,8.4,109.387458,"Exact"
4.9,8.5,109.379421,"Exact"
4.9,8.6,109.371499,"Exact"
4.9,8.7,109.363717,"Exact"
4.9,8.8,109.356093,"Exact"
4.9,8.9,109.348644,"Exact"
4.9,9,109.341383,"Exact"
4.9,9.1,109.334321,"Exact"
4.9,9.2,109.327468,"Exact"
4.9,9.3,109.320829,"Exact"
4.9,9.4,109.314411,"Exact"
4.9,9.5,109.308216,"Exact"
4.9,9.6,109.302246,"Exact"
4.9,9.7,109.296501,"Exact"
4.9,9.8,109.290982,"Exact"
4.9,9.9,109.285686,"Exact"
4.9,10,109.280611,"Exact"
5,5.1,108.683161,"Exact"
5,5.2,108.718904,"Exact"
5,5.3,108.75109,"Exact"
5,5.4,108.779901,"Exact"
5,5.5,108.805514,"Exact"
5,5.6,108.828108,"Exact"
5,5.7,108.847859,"Exact"
5,5.8,108.864943,"Exact"
5,5.9,108.879529,"Exact"
5,6,108.891787,"Exact"
5,6.1,108.901881,"Exact"
5,6.2,108.909969,"Exact"
5,6.3,108.916207,"Exact"
5,6.4,108.920745,"Exact"
5,6.5,108.923725,"Exact"
5,6.6,108.925287,"Exact"
5,6.7,108.925562,"Exact"
5,6.8,108.924676,"Exact"
5,6.9,108.922749,"Exact"
5,7,108.919892,"Exact"
5,7.1,108.916213,"Exact"
5,7.2,108.911812,"Exact"
5,7.3,108.906782,"Exact"
5,7.4,108.90121,"Exact"
5,7.5,108.895177,"Exact"
5,7.6,108.88876,"Exact"
5,7.7,108.882026,"Exact"
5,7.8,108.875039,"Exact"
5,7.9,108.867859,"Exact"
5,8,108.860536,"Exact"
5,8.1,108.853121,"Exact"
5,8.2,108.845655,"Exact"
5,8.3,108.838179,"Exact"
5,8.4,108.830726,"Exact"
5,8.5,108.823327,"Exact"
5,8.6,108.81601,"Exact"
5,8.7,108.808799,"Exact"
5,8.8,108.801713,"Exact"
5,8.9,108.79477,"Exact"
5,9,108.787986,"Exact"
5,9.1,108.781373,"Exact"
5,9.2,108.77494,"Exact"
5,9.3,108.768697,"Exact"
5,9.4,108.762649,"Exact"
5,9.5,108.756801,"Exact"
5,9.6,108.751155,"Exact"
5,9.7,108.745715,"Exact"
5,9.8,108.740479,"Exact"
5,9.9,108.735449,"Exact"
5,10,108.730621,"Exact"
5.1,5.2,108.158291,"Exact"
5.1,5.3,108.19082,"Exact"
5.1,5.4,108.220117,"Exact"
5.1,5.5,108.246343,"Exact"
5.1,5.6,108.269662,"Exact"
5.1,5.7,108.290235,"Exact"
5.1,5.8,108.308223,"Exact"
5.1,5.9,108.323784,"Exact"
5.1,6,108.337074,"Exact"
5.1,6.1,108.348245,"Exact"
5.1,6.2,108.357448,"Exact"
5.1,6.3,108.364825,"Exact"
5.1,6.4,108.370519,"Exact"
5.1,6.5,108.374666,"Exact"
5.1,6.6,108.377395,"Exact"
5.1,6.7,108.378832,"Exact"
5.1,6.8,108.379098,"Exact"
5.1,6.9,108.378307,"Exact"
5.1,7,108.376567,"Exact"
5.1,7.1,108.37398,"Exact"
5.1,7.2,108.370644,"Exact"
5.1,7.3,108.36665,"Exact"
5.1,7.4,108.362082,"Exact"
5.1,7.5,108.357021,"Exact"
5.1,7.6,108.351539,"Exact"
5.1,7.7,108.345706,"Exact"
5.1,7.8,108.339583,"Exact"
5.1,7.9,108.33323,"Exact"
5.1,8,108.326699,"Exact"
5.1,8.1,108.320038,"Exact"
5.1,8.2,108.313291,"Exact"
5.1,8.3,108.306498,"Exact"
5.1,8.4,108.299694,"Exact"
5.1,8.5,108.29291,"Exact"
5.1,8.6,108.286175,"Exact"
5.1,8.7,108.279514,"Exact"
5.1,8.8,108.272948,"Exact"
5.1,8.9,108.266496,"Exact"
5.1,9,108.260173,"Exact"
5.1,9.1,108.253994,"Exact"
5.1,9.2,108.24797,"Exact"
5.1,9.3,108.242111,"Exact"
5.1,9.4,108.236423,"Exact"
5.1,9.5,108.230912,"Exact"
5.1,9.6,108.225583,"Exact"
5.1,9.7,108.220439,"Exact"
5.1,9.8,108.215481,"Exact"
5.1,9.9,108.210709,"Exact"
5.1,10,108.206123,"Exact"
5.2,5.3,107.658588,"Exact"
5.2,5.4,107.688195,"Exact"
5.2,5.5,107.714862,"Exact"
5.2,5.6,107.738738,"Exact"
5.2,5.7,107.759969,"Exact"
5.2,5.8,107.778704,"Exact"
5.2,5.9,107.795087,"Exact"
5.2,6,107.809262,"Exact"
5.2,6.1,107.821371,"Exact"
5.2,6.2,107.831554,"Exact"
5.2,6.3,107.839944,"Exact"
5.2,6.4,107.846674,"Exact"
5.2,6.5,107.851872,"Exact"
5.2,6.6,107.855661,"Exact"
5.2,6.7,107.85816,"Exact"
5.2,6.8,107.859483,"Exact"
5.2,6.9,107.859739,"Exact"
5.2,7,107.859032,"Exact"
5.2,7.1,107.857461,"Exact"
5.2,7.2,107.855119,"Exact"
5.2,7.3,107.852095,"Exact"
5.2,7.4,107.84847,"Exact"
5.2,7.5,107.844322,"Exact"
5.2,7.6,107.839724,"Exact"
5.2,7.7,107.834742,"Exact"
5.2,7.8,107.829439,"Exact"
5.2,7.9,107.823873,"Exact"
5.2,8,107.818095,"Exact"
5.2,8.1,107.812154,"Exact"
5.2,8.2,107.806094,"Exact"
5.2,8.3,107.799956,"Exact"
5.2,8.4,107.793774,"Exact"
5.2,8.5,107.787581,"Exact"
5.2,8.6,107.781407,"Exact"
5.2,8.7,107.775276,"Exact"
5.2,8.8,107.769211,"Exact"
5.2,8.9,107.763232,"Exact"
5.2,9,107.757356,"Exact"
5.2,9.1,107.751598,"Exact"
5.2,9.2,107.74597,"Exact"
5.2,9.3,107.740483,"Exact"
5.2,9.4,107.735145,"Exact"
5.2,9.5,107.729962,"Exact"
5.2,9.6,107.724941,"Exact"
5.2,9.7,107.720085,"Exact"
5.2,9.8,107.715397,"Exact"
5.2,9.9,107.710878,"Exact"
5.2,10,107.706528,"Exact"
5.3,5.4,107.183375,"Exact"
5.3,5.5,107.210324,"Exact"
5.3,5.6,107.2346,"Exact"
5.3,5.7,107.256337,"Exact"
5.3,5.8,107.275669,"Exact"
5.3,5.9,107.29273,"Exact"
5.3,6,107.307652,"Exact"
5.3,6.1,107.320566,"Exact"
5.3,6.2,107.331601,"Exact"
5.3,6.3,107.340882,"Exact"
5.3,6.4,107.348532,"Exact"
5.3,6.5,107.354672,"Exact"
5.3,6.6,107.359417,"Exact"
5.3,6.7,107.36288,"Exact"
5.3,6.8,107.365168,"Exact"
5.3,6.9,107.366386,"Exact"
5.3,7,107.366632,"Exact"
5.3,7.1,107.366001,"Exact"
5.3,7.2,107.364583,"Exact"
5.3,7.3,107.362463,"Exact"
5.3,7.4,107.35972,"Exact"
5.3,7.5,107.35643,"Exact"
5.3,7.6,107.352663,"Exact"
5.3,7.7,107.348486,"Exact"
5.3,7.8,107.343958,"Exact"
5.3,7.9,107.339138,"Exact"
5.3,8,107.334076,"Exact"
5.3,8.1,107.328821,"Exact"
5.3,8.2,107.323417,"Exact"
5.3,8.3,107.317904,"Exact"
5.3,8.4,107.312318,"Exact"
5.3,8.5,107.306693,"Exact"
5.3,8.6,107.301056,"Exact"
5.3,8.7,107.295436,"Exact"
5.3,8.8,107.289854,"Exact"
5.3,8.9,107.284332,"Exact"
5.3,9,107.278887,"Exact"
5.3,9.1,107.273536,"Exact"
5.3,9.2,107.268292,"Exact"
5.3,9.3,107.263166,"Exact"
5.3,9.4,107.258167,"Exact"
5.3,9.5,107.253303,"Exact"
5.3,9.6,107.248581,"Exact"
5.3,9.7,107.244006,"Exact"
5.3,9.8,107.23958,"Exact"
5.3,9.9,107.235307,"Exact"
5.3,10,107.231188,"Exact"
5.4,5.5,106.731929,"Exact"
5.4,5.6,106.75646,"Exact"
5.4,5.7,106.778561,"Exact"
5.4,5.8,106.798352,"Exact"
5.4,5.9,106.815956,"Exact"
5.4,6,106.831495,"Exact"
5.4,6.1,106.845087,"Exact"
5.4,6.2,106.856853,"Exact"
5.4,6.3,106.866908,"Exact"
5.4,6.4,106.875369,"Exact"
5.4,6.5,106.882345,"Exact"
5.4,6.6,106.887946,"Exact"
5.4,6.7,106.892278,"Exact"
5.4,6.8,106.895443,"Exact"
5.4,6.9,106.897539,"Exact"
5.4,7,106.898659,"Exact"
5.4,7.1,106.898895,"Exact"
5.4,7.2,106.898333,"Exact"
5.4,7.3,106.897053,"Exact"
5.4,7.4,106.895133,"Exact"
5.4,7.5,106.892645,"Exact"
5.4,7.6,106.889659,"Exact"
5.4,7.7,106.886239,"Exact"
5.4,7.8,106.882443,"Exact"
5.4,7.9,106.878328,"Exact"
5.4,8,106.873946,"Exact"
5.4,8.1,106.869343,"Exact"
5.4,8.2,106.864564,"Exact"
5.4,8.3,106.859648,"Exact"
5.4,8.4,106.854632,"Exact"
5.4,8.5,106.849549,"Exact"
5.4,8.6,106.844429,"Exact"
5.4,8.7,106.839298,"Exact"
5.4,8.8,106.834181,"Exact"
5.4,8.9,106.8291,"Exact"
5.4,9,106.824071,"Exact"
5.4,9.1,106.819113,"Exact"
5.4,9.2,106.81424,"Exact"
5.4,9.3,106.809463,"Exact"
5.4,9.4,106.804793,"Exact"
5.4,9.5,106.800239,"Exact"
5.4,9.6,106.795807,"Exact"
5.4,9.7,106.791505,"Exact"
5.4,9.8,106.787335,"Exact"
5.4,9.9,106.783302,"Exact"
5.4,10,106.779407,"Exact"
5.5,5.6,106.303492,"Exact"
5.5,5.7,106.325824,"Exact"
5.5,5.8,106.345946,"Exact"
5.5,5.9,106.363967,"Exact"
5.5,6,106.379998,"Exact"
5.5,6.1,106.394151,"Exact"
5.5,6.2,106.406533,"Exact"
5.5,6.3,106.417253,"Exact"
5.5,6.4,106.426417,"Exact"
5.5,6.5,106.43413,"Exact"
5.5,6.6,106.440492,"Exact"
5.5,6.7,106.445602,"Exact"
5.5,6.8,106.449558,"Exact"
5.5,6.9,106.45245,"Exact"
5.5,7,106.454369,"Exact"
5.5,7.1,106.455401,"Exact"
5.5,7.2,106.455627,"Exact"
5.5,7.3,106.455125,"Exact"
5.5,7.4,106.453969,"Exact"
5.5,7.5,106.452231,"Exact"
5.5,7.6,106.449975,"Exact"
5.5,7.7,106.447265,"Exact"
5.5,7.8,106.444158,"Exact"
5.5,7.9,106.44071,"Exact"
5.5,8,106.43697,"Exact"
5.5,8.1,106.432985,"Exact"
5.5,8.2,106.428799,"Exact"
5.5,8.3,106.424452,"Exact"
5.5,8.4,106.41998,"Exact"
5.5,8.5,106.415416,"Exact"
5.5,8.6,106.41079,"Exact"
5.5,8.7,106.40613,"Exact"
5.5,8.8,106.40146,"Exact"
5.5,8.9,106.396802,"Exact"
5.5,9,106.392174,"Exact"
5.5,9.1,106.387596,"Exact"
5.5,9.2,106.38308,"Exact"
5.5,9.3,106.378641,"Exact"
5.5,9.4,106.37429,"Exact"
5.5,9.5,106.370036,"Exact"
5.5,9.6,106.365886,"Exact"
5.5,9.7,106.361848,"Exact"
5.5,9.8,106.357928,"Exact"
5.5,9.9,106.354127,"Exact"
5.5,10,106.350451,"Exact"
5.6,5.7,105.897279,"Exact"
5.6,5.8,105.917611,"Exact"
5.6,5.9,105.935932,"Exact"
5.6,6,105.952342,"Exact"
5.6,6.1,105.966943,"Exact"
5.6,6.2,105.979834,"Exact"
5.6,6.3,105.991114,"Exact"
5.6,6.4,106.000883,"Exact"
5.6,6.5,106.009235,"Exact"
5.6,6.6,106.016266,"Exact"
5.6,6.7,106.022069,"Exact"
5.6,6.8,106.026732,"Exact"
5.6,6.9,106.030343,"Exact"
5.6,7,106.032987,"Exact"
5.6,7.1,106.034745,"Exact"
5.6,7.2,106.035694,"Exact"
